Vélos électriques disponibles,Vélos mécaniques disponibles,Nombre total vélos disponibles,Nombre bornettes libres,Capacité de la station
2.0586363636363636,1.6663636363636363,3.725,39.89090909090909,44.0
3.0199692780337943,1.7254224270353302,4.7453917050691246,40.92626728110599,47.0
1.2272727272727273,0.7623220153340635,1.9895947426067908,11.032311062431544,15.0
1.9149395509499136,3.208981001727116,5.1239205526770295,16.39119170984456,22.0
2.371363808084624,5.347563279183982,7.7189270872686055,7.546656592368719,17.0
2.812872975277067,1.4970161977834613,4.309889173060529,23.54006820119352,29.0
2.9681170292573142,5.969617404351088,8.937734433608401,7.819579894973743,18.0
4.327692808330622,13.051415554832412,17.379108363163034,32.1125935567849,51.0
2.888265306122449,3.840816326530612,6.729081632653061,12.726530612244899,20.0
4.376459598318543,5.399346099953293,9.775805698271835,15.326015880429706,26.0
4.0965182899955925,6.881886293521375,10.978404583516967,11.846628470691934,24.0
